date,water_level,tagsn
2018030608,2.5344,4288
2018030608,2.9079,4287
2018030608,2.9537,4285
2018030609,3.0429,4285
2018030609,3.0101,4287
2018030609,2.7223,4288
2018030610,3.0871,4285
2018030610,3.0244,4287
2018030610,2.8083,4288
2018030611,3.0665,4285
2018030611,3.0075,4287
2018030611,2.8979,4288
2018030612,2.8916,4285
2018030612,2.8322,4287
2018030612,2.6892,4288
2018030613,2.7531,4285
2018030613,2.6935,4287
2018030613,2.5507,4288
2018030614,2.97,4285
2018030614,2.9168,4287
2018030614,2.7591,4288
2018030615,3.0855,4285
2018030615,3.0288,4287
2018030615,2.8737,4288
2018030616,3.1287,4287
2018030616,2.9901,4288
2018030616,3.1827,4285
2018030617,3.1393,4288
2018030617,3.3383,4285
2018030617,3.2778,4287
2018030618,3.1546,4285
2018030618,3.0906,4287
2018030618,3.0408,4288
2018030619,2.924,4285
2018030619,2.8674,4287
2018030619,2.7621,4288
2018030620,2.7051,4285
2018030620,2.6541,4287
2018030620,2.5547,4288
2018030621,2.4461,4285
2018030621,2.4035,4287
2018030621,2.2481,4288
2018030622,2.3129,4285
2018030622,2.2664,4287
2018030622,1.9688,4288
2018030623,2.168,4285
2018030623,2.1354,4287
2018030623,1.8609,4288
2018030624,2.2174,4285
2018030624,2.1817,4287
2018030624,1.9336,4288
2018030701,1.8081,4288
2018030701,2.1062,4287
2018030701,2.1342,4285
2018030702,1.9951,4285
2018030702,1.9813,4287
2018030702,1.6766,4288
2018030703,1.8844,4285
2018030703,1.8783,4287
2018030703,1.5714,4288
2018030704,2.3694,4285
2018030704,2.3153,4287
2018030704,2.0824,4288
2018030705,2.6293,4285
2018030705,2.5588,4287
2018030705,2.4862,4288
2018030706,2.9252,4285
2018030706,2.8711,4287
2018030706,2.829,4288
2018030707,3.0836,4285
2018030707,3.0247,4287
2018030707,2.9585,4288
2018030708,3.1986,4285
2018030708,3.1406,4287
2018030708,2.9226,4288
2018030709,3.2015,4285
2018030709,3.1423,4287
2018030709,2.9066,4288
2018030710,3.1465,4285
2018030710,3.091,4287
2018030710,2.9379,4288
2018030711,3.0084,4285
2018030711,2.9545,4287
2018030711,2.8131,4288
2018030712,2.9504,4285
2018030712,2.8978,4287
2018030712,2.7471,4288
2018030713,2.9521,4285
2018030713,2.9034,4287
2018030713,2.7635,4288
2018030714,3.0315,4285
2018030714,2.9775,4287
2018030714,2.8081,4288
2018030715,2.9214,4285
2018030715,2.867,4287
2018030715,2.7046,4288
2018030716,2.8685,4285
2018030716,2.8126,4287
2018030716,2.7317,4288
2018030717,2.5324,4288
2018030717,2.6765,4287
2018030717,2.7301,4285
2018030718,2.7305,4285
2018030718,2.6799,4287
2018030718,2.3295,4288
2018030719,2.6879,4285
2018030719,2.6486,4287
2018030719,2.3156,4288
2018030720,2.7114,4285
2018030720,2.6491,4287
2018030720,2.4592,4288
2018030721,2.6455,4285
2018030721,2.5955,4287
2018030721,2.3487,4288
2018030722,2.5138,4285
2018030722,2.4812,4287
2018030722,2.1764,4288
2018030723,2.5693,4285
2018030723,2.5167,4287
2018030723,2.2306,4288
2018030724,2.458,4285
2018030724,2.4742,4287
2018030724,2.319,4288
2018030801,2.2911,4288
2018030801,2.6068,4287
2018030801,2.6287,4285
2018030802,2.3766,4287
2018030802,2.39,4285
2018030802,2.2461,4288
2018030803,2.2027,4285
2018030803,2.1706,4287
2018030803,2.128,4288
2018030804,2.046,4285
2018030804,1.9131,4287
2018030804,2.1057,4288
2018030805,1.9885,4285
2018030805,1.8193,4287
2018030805,1.9855,4288
2018030807,2.5326,4285
2018030807,2.4623,4287
2018030807,2.3924,4288
2018030808,2.6592,4285
2018030808,2.5727,4287
2018030808,2.3764,4288
2018030809,2.6398,4285
2018030809,2.5671,4287
2018030809,2.3621,4288
2018030810,2.5815,4285
2018030810,2.5289,4287
2018030810,2.3615,4288
2018030811,2.7928,4285
2018030811,2.7404,4287
2018030811,2.5454,4288
2018030812,2.8696,4285
2018030812,2.8151,4287
2018030812,2.6939,4288
2018030813,2.7791,4287
2018030813,2.6638,4288
2018030813,2.8344,4285
2018030814,2.6675,4288
2018030814,2.7238,4287
2018030814,2.767,4285
2018030815,2.7732,4285
2018030815,2.7341,4287
2018030815,2.6606,4288
2018030816,2.6117,4288
2018030816,2.7229,4285
2018030816,2.6935,4287
2018030817,2.8285,4285
2018030817,2.774,4287
2018030817,2.6455,4288
2018030818,2.6266,4288
2018030818,2.7965,4285
2018030818,2.7363,4287
2018030819,2.6043,4287
2018030819,2.4654,4288
2018030819,2.661,4285
2018030820,2.4665,4287
2018030820,2.2448,4288
2018030820,2.5097,4285
2018030821,2.2734,4285
2018030821,2.223,4287
2018030821,1.9986,4288
2018030822,2.0631,4288
2018030822,2.3582,4285
2018030822,2.3054,4287
2018030823,2.502,4285
2018030823,2.4531,4287
2018030823,2.244,4288
2018030824,2.5117,4285
2018030824,2.4671,4287
2018030824,2.3401,4288
2018030901,2.1895,4285
2018030901,2.119,4287
2018030901,2.1184,4288
2018030902,2.2564,4285
2018030902,2.148,4288
2018030902,2.2089,4287
2018030903,2.1645,4285
2018030903,2.1207,4287
2018030903,2.0391,4288
2018030904,2.4157,4285
2018030904,2.3479,4287
2018030904,2.3633,4288
2018030905,2.5316,4285
2018030905,2.4509,4288
2018030905,2.48,4287
2018030906,2.3152,4285
2018030906,2.2016,4288
2018030906,2.236,4287
2018030907,2.4913,4285
2018030907,2.205,4288
2018030907,2.4329,4287
2018030908,2.7255,4285
2018030908,2.4153,4288
2018030908,2.6742,4287
2018030909,2.86,4285
2018030909,2.622,4288
2018030909,2.8079,4287
2018030910,2.9778,4285
2018030910,2.753,4288
2018030910,2.9229,4287
2018030911,2.9211,4285
2018030911,2.8656,4287
2018030911,2.8032,4288
2018030912,2.9682,4285
2018030912,2.9105,4287
2018030912,2.8512,4288
2018030913,2.96,4288
2018030913,3.024,4287
2018030913,3.0847,4285
2018030914,3.1412,4285
2018030914,3.0792,4287
2018030914,3.0167,4288
2018030915,3.3047,4285
2018030915,3.24,4287
2018030915,3.1754,4288
2018030916,3.1765,4285
2018030916,3.1353,4287
2018030916,3.1265,4288
2018030917,2.7717,4285
2018030917,2.7363,4287
2018030917,2.7556,4288
2018030918,2.5645,4288
2018030918,2.6695,4287
2018030918,2.714,4285
2018030919,2.4974,4287
2018030919,2.5502,4285
2018030919,2.3757,4288
2018030920,2.4704,4287
2018030920,2.3911,4288
2018030920,2.5219,4285
2018030921,2.3775,4287
2018030921,2.2721,4288
2018030921,2.4264,4285
2018030922,2.268,4285
2018030922,2.2204,4287
2018030922,2.0383,4288
2018030923,2.2173,4285
2018030923,1.9385,4288
2018030923,2.1746,4287
2018030924,2.129,4285
2018030924,2.0853,4287
2018030924,2.0308,4288
2018031001,1.545,4288
2018031001,1.8612,4285
2018031001,1.8157,4287
2018031002,1.6255,4288
2018031002,1.8621,4287
2018031002,1.9102,4285
2018031003,1.9245,4285
2018031003,1.8763,4287
2018031003,1.6642,4288
2018031004,2.1357,4285
2018031004,2.0793,4287
2018031004,1.9511,4288
2018031005,2.0709,4285
2018031005,1.9453,4288
2018031005,1.9982,4287
2018031006,2.2799,4285
2018031006,2.2199,4287
2018031006,2.0823,4288
2018031007,2.296,4285
2018031007,2.1195,4287
2018031007,2.3335,4288
2018031008,2.4827,4288
2018031008,2.5991,4287
2018031008,2.6199,4285
2018031009,2.635,4288
2018031009,2.8252,4287
2018031009,2.857,4285
2018031010,2.5561,4288
2018031010,2.756,4285
2018031010,2.7029,4287
2018031011,2.7843,4285
2018031011,2.7309,4287
2018031011,2.4807,4288
2018031012,2.7501,4285
2018031012,2.6967,4287
2018031012,2.4188,4288
2018031013,2.7047,4285
2018031013,2.6566,4287
2018031013,2.3924,4288
2018031014,2.6628,4285
2018031014,2.6254,4287
2018031014,2.3712,4288
2018031015,2.5876,4288
2018031015,2.7217,4287
2018031015,2.777,4285
2018031016,2.82,4285
2018031016,2.7674,4287
2018031016,2.6747,4288
2018031017,2.7007,4287
2018031017,2.6079,4288
2018031017,2.7496,4285
2018031018,2.4261,4288
2018031018,2.534,4287
2018031018,2.5783,4285
2018031019,2.4025,4285
2018031019,2.3612,4287
2018031019,2.1693,4288
2018031020,2.186,4285
2018031020,2.1435,4287
2018031020,1.8019,4288
2018031021,1.9827,4287
2018031021,1.6824,4288
2018031021,2.0239,4285
2018031022,1.9215,4285
2018031022,1.8837,4287
2018031022,1.5864,4288
2018031023,1.7973,4285
2018031023,1.7692,4287
2018031023,1.3279,4288
2018031024,1.8571,4285
2018031024,1.8244,4287
2018031024,1.3121,4288
2018031101,2.0534,4285
2018031101,2.0405,4287
2018031101,1.6226,4288
2018031102,1.7716,4288
2018031102,1.8171,4287
2018031102,2.0143,4285
2018031103,2.2159,4285
2018031103,2.1449,4287
2018031103,1.862,4288
2018031104,2.1586,4288
2018031104,2.3973,4285
2018031104,2.3495,4287
2018031105,2.4084,4285
2018031105,2.378,4287
2018031105,2.2526,4288
2018031106,2.4925,4288
2018031106,2.6518,4287
2018031106,2.6797,4285
2018031107,2.8624,4288
2018031107,2.9881,4287
2018031107,3.0279,4285
2018031108,3.2456,4285
2018031108,3.1813,4287
2018031108,3.1621,4288
2018031109,3.0545,4288
2018031109,3.147,4287
2018031109,3.2114,4285
2018031110,3.003,4285
2018031110,2.942,4287
2018031110,2.8697,4288
2018031111,2.7196,4288
2018031111,2.8483,4285
2018031111,2.789,4287
2018031112,2.7545,4285
2018031112,2.6948,4287
2018031112,2.4518,4288
2018031113,2.7188,4285
2018031113,2.664,4287
2018031113,2.3287,4288
2018031114,2.3009,4288
2018031114,2.621,4287
2018031114,2.6484,4285
2018031115,2.2028,4288
2018031115,2.42,4287
2018031115,2.455,4285
2018031116,2.6018,4285
2018031116,2.5547,4287
2018031116,2.3142,4288
2018031117,2.2222,4288
2018031117,2.487,4287
2018031117,2.5355,4285
2018031118,2.5285,4285
2018031118,2.4804,4287
2018031118,2.2061,4288
2018031119,2.5912,4285
2018031119,2.5358,4287
2018031119,2.1467,4288
2018031120,2.2829,4287
2018031120,2.3688,4285
2018031120,2.0965,4288
2018031121,1.7859,4288
2018031121,1.936,4287
2018031121,2.161,4285
2018031122,1.5935,4288
2018031122,2.1904,4287
2018031122,2.2171,4285
2018031123,1.5502,4288
2018031123,1.9596,4287
2018031123,1.9908,4285
2018031124,1.4545,4288
2018031124,1.8908,4287
2018031124,1.9227,4285
2018031201,2.0929,4285
2018031201,1.969,4287
2018031201,1.7358,4288
2018031202,1.9756,4287
2018031202,2.0227,4285
2018031202,1.9247,4288
2018031203,2.0936,4288
2018031203,2.1623,4287
2018031203,2.2068,4285
2018031204,1.9845,4288
2018031204,2.0966,4287
2018031204,2.1136,4285
2018031205,2.525,4285
2018031205,2.4906,4287
2018031205,2.2916,4288
2018031206,2.2927,4288
2018031206,2.2802,4287
2018031206,2.4146,4285
2018031207,2.8393,4285
2018031207,2.7595,4287
2018031207,2.4912,4288
2018031208,3.1002,4285
2018031208,3.0453,4287
2018031208,2.7007,4288
2018031209,2.8369,4288
2018031209,3.2322,4287
2018031209,3.2897,4285
2018031210,3.1491,4288
2018031210,3.3758,4287
2018031210,3.4379,4285
2018031211,3.3151,4285
2018031211,3.2517,4287
2018031211,3.101,4288
2018031212,3.0689,4288
2018031212,3.2632,4287
2018031212,3.3213,4285
2018031213,3.1463,4288
2018031213,3.3563,4287
2018031213,3.4166,4285
2018031214,3.2962,4285
2018031214,3.2324,4287
2018031214,3.083,4288
2018031215,3.0883,4288
2018031215,3.2107,4287
2018031215,3.2742,4285
2018031216,3.1032,4288
2018031216,3.1899,4287
2018031216,3.2529,4285
2018031217,3.0937,4285
2018031217,3.0341,4287
2018031217,2.9529,4288
2018031218,2.8586,4285
2018031218,2.8044,4287
2018031218,2.7262,4288
2018031219,2.6852,4285
2018031219,2.6312,4287
2018031219,2.538,4288
2018031220,2.6116,4285
2018031220,2.5621,4287
2018031220,2.3744,4288
2018031221,2.5158,4285
2018031221,2.4783,4287
2018031221,2.1916,4288
2018031222,2.1314,4288
2018031222,2.3736,4287
2018031222,2.4062,4285
2018031223,2.3247,4285
2018031223,2.2704,4287
2018031223,2.0496,4288
2018031224,2.1078,4285
2018031224,2.0599,4287
2018031224,1.925,4288
2018031301,1.808,4288
2018031301,1.9493,4287
2018031301,1.9658,4285
2018031302,1.7881,4285
2018031302,1.771,4287
2018031302,1.6,4288
2018031303,1.8307,4285
2018031303,1.7913,4287
2018031303,1.6197,4288
2018031304,1.9179,4285
2018031304,1.8822,4287
2018031304,1.755,4288
2018031305,2.0941,4285
2018031305,2.0805,4287
2018031305,1.7987,4288
2018031306,2.2702,4285
2018031306,2.2577,4287
2018031306,1.9458,4288
2018031307,2.7821,4285
2018031307,2.7725,4287
2018031307,2.4152,4288
2018031308,2.873,4285
2018031308,2.8199,4287
2018031308,2.2753,4288
2018031309,2.9322,4285
2018031309,2.8876,4287
2018031309,2.4719,4288
2018031310,2.6636,4285
2018031310,2.6125,4287
2018031310,2.461,4288
2018031311,2.4792,4288
2018031311,2.6973,4287
2018031311,2.7405,4285
2018031312,3.0046,4285
2018031312,2.9528,4287
2018031312,2.7515,4288
2018031313,3.2182,4285
2018031313,3.1572,4287
2018031313,3.0541,4288
2018031314,3.1285,4285
2018031314,3.0686,4287
2018031314,3.0041,4288
2018031315,2.8726,4288
2018031315,2.8906,4287
2018031315,2.9438,4285
2018031316,2.9164,4285
2018031316,2.8614,4287
2018031316,2.8551,4288
2018031317,2.757,4285
2018031317,2.7021,4287
2018031317,2.6582,4288
2018031318,2.4881,4288
2018031318,2.6183,4287
2018031318,2.6668,4285
2018031319,2.2976,4288
2018031319,2.5305,4287
2018031319,2.5774,4285
2018031320,2.5699,4285
2018031320,2.3194,4288
2018031320,2.5267,4287
2018031321,2.3035,4288
2018031321,2.569,4285
2018031321,2.5219,4287
2018031322,2.2997,4288
2018031322,2.5309,4287
2018031322,2.5752,4285
2018031323,2.6554,4285
2018031323,2.3831,4288
2018031323,2.6073,4287
2018031324,2.628,4285
2018031324,2.5756,4287
2018031324,2.3437,4288
2018031401,2.4646,4285
2018031401,2.42,4287
2018031401,2.1675,4288
2018031402,2.1295,4285
2018031402,2.1111,4287
2018031402,1.9111,4288
2018031403,2.0811,4288
2018031403,2.1335,4287
2018031403,2.175,4285
2018031404,2.1243,4287
2018031404,2.1612,4285
2018031404,2.0818,4288
2018031405,2.0052,4288
2018031405,2.0699,4287
2018031405,2.1126,4285
2018031406,2.417,4285
2018031406,2.3699,4287
2018031406,2.3185,4288
2018031407,2.4488,4285
2018031407,2.4082,4287
2018031407,2.2114,4288
2018031408,2.5417,4285
2018031408,2.5017,4287
2018031408,2.2234,4288
2018031409,2.508,4285
2018031409,2.4675,4287
2018031409,2.197,4288
2018031410,2.2014,4288
2018031410,2.4247,4285
2018031410,2.3817,4287
2018031411,2.4417,4285
2018031411,2.4003,4287
2018031411,2.1464,4288
2018031412,2.5555,4285
2018031412,2.5119,4287
2018031412,2.2581,4288
2018031413,2.7549,4285
2018031413,2.7055,4287
2018031413,2.4748,4288
2018031414,2.9677,4285
2018031414,2.9184,4287
2018031414,2.7244,4288
2018031415,3.176,4285
2018031415,3.1215,4287
2018031415,2.9149,4288
2018031416,3.3025,4285
2018031416,3.2346,4287
2018031416,3.1913,4288
2018031417,3.2014,4285
2018031417,3.1342,4287
2018031417,3.0854,4288
2018031422,2.363,4285
2018031422,2.3521,4287
2018031422,1.8959,4288
2018031423,2.197,4285
2018031423,2.0629,4287
2018031423,1.8565,4288
2018031424,2.1589,4285
2018031424,2.0934,4287
2018031424,1.7138,4288
2018031501,1.4806,4288
2018031501,1.8994,4287
2018031501,1.9406,4285
2018031502,1.3494,4288
2018031502,1.6844,4287
2018031502,1.7373,4285
2018031503,1.5021,4288
2018031503,1.8624,4287
2018031503,1.9081,4285
2018031504,1.9249,4285
2018031504,1.8442,4287
2018031504,1.7387,4288
2018031505,2.1623,4288
2018031505,2.225,4287
2018031505,2.298,4285
2018031506,2.1722,4288
2018031506,2.3211,4287
2018031506,2.3887,4285
2018031507,2.19,4288
2018031507,2.3583,4287
2018031507,2.4448,4285
2018031508,2.3377,4288
2018031508,2.3274,4287
2018031508,2.5706,4285
2018031509,2.3717,4288
2018031509,2.6069,4287
2018031509,2.6902,4285
2018031510,2.6397,4285
2018031510,2.5874,4287
2018031510,2.375,4288
2018031511,2.7938,4287
2018031511,2.8505,4285
2018031511,2.6381,4288
2018031512,2.8531,4288
2018031512,3.0322,4285
2018031512,2.9727,4287
2018031513,3.1748,4285
2018031513,3.1094,4287
2018031513,3.0627,4288
2018031514,3.0441,4288
2018031514,3.1248,4285
2018031514,3.0637,4287
2018031515,3.0682,4285
2018031515,3.0104,4287
2018031515,2.9961,4288
2018031516,3.0225,4285
2018031516,2.9642,4287
2018031516,2.9936,4288
2018031517,2.987,4285
2018031517,2.9263,4287
2018031517,2.9068,4288
2018031518,2.9613,4285
2018031518,2.902,4287
2018031518,2.8203,4288
2018031519,2.9125,4285
2018031519,2.8539,4287
2018031519,2.8181,4288
2018031520,2.7488,4288
2018031520,2.807,4287
2018031520,2.8686,4285
2018031521,2.6526,4288
2018031521,2.7703,4285
2018031521,2.7124,4287
2018031522,2.519,4288
2018031522,2.7783,4285
2018031522,2.7211,4287
2018031523,2.654,4285
2018031523,2.6036,4287
2018031523,2.3745,4288
2018031524,2.3781,4285
2018031524,2.3005,4287
2018031524,2.229,4288
2018031601,2.4016,4285
2018031601,2.3537,4287
2018031601,2.1419,4288
2018031602,2.3409,4287
2018031602,2.1001,4288
2018031602,2.3916,4285
2018031603,2.1584,4285
2018031603,2.1286,4287
2018031603,2.0005,4288
2018031604,2.2401,4287
2018031604,2.0181,4288
2018031604,2.284,4285
2018031605,2.2103,4287
2018031605,2.2333,4285
2018031605,2.0224,4288
2018031606,2.7,4288
2018031606,2.813,4285
2018031606,2.7534,4287
2018031607,3.2501,4285
2018031607,3.182,4287
2018031607,3.1269,4288
2018031608,2.942,4285
2018031608,2.8827,4287
2018031608,2.7301,4288
2018031609,2.8526,4285
2018031609,2.7946,4287
2018031609,2.6307,4288
2018031610,2.6956,4285
2018031610,2.6411,4287
2018031610,2.4782,4288
2018031611,2.7026,4285
2018031611,2.6478,4287
2018031611,2.51,4288
2018031612,2.8272,4285
2018031612,2.7681,4287
2018031612,2.6268,4288
2018031613,2.8905,4285
2018031613,2.8299,4287
2018031613,2.6925,4288
2018031614,3.0093,4285
2018031614,2.9495,4287
2018031614,2.8141,4288
2018031615,3.1382,4285
2018031615,3.0742,4287
2018031615,2.9061,4288
2018031616,3.0083,4285
2018031616,2.9578,4287
2018031616,2.6578,4288
2018031617,3.0954,4285
2018031617,3.0451,4287
2018031617,2.7698,4288
2018031618,3.214,4285
2018031618,3.1554,4287
2018031618,2.9117,4288
2018031619,2.9154,4288
2018031619,3.1969,4287
2018031619,3.2578,4285
2018031620,3.1152,4285
2018031620,3.0569,4287
2018031620,2.7836,4288
2018031621,2.9225,4285
2018031621,2.8682,4287
2018031621,2.6593,4288
2018031622,2.7211,4285
2018031622,2.6643,4287
2018031622,2.4254,4288
2018031623,2.4941,4285
2018031623,2.4466,4287
2018031623,2.2167,4288
2018031624,2.2552,4285
2018031624,2.2086,4287
2018031624,1.9887,4288
2018031701,1.7942,4288
2018031701,2.043,4287
2018031701,2.0565,4285
2018031702,1.9274,4285
2018031702,1.9268,4287
2018031702,1.809,4288
2018031703,1.9517,4285
2018031703,1.9385,4287
2018031703,1.7557,4288
2018031704,2.0077,4285
2018031704,1.9728,4287
2018031704,1.8692,4288
2018031709,2.2376,4288
2018031709,2.4329,4287
2018031709,2.4792,4285
2018031710,2.3981,4285
2018031710,2.3483,4287
2018031710,2.0218,4288
2018031711,2.1437,4285
2018031711,2.1014,4287
2018031711,1.7261,4288
2018031712,2.0471,4285
2018031712,2.0085,4287
2018031712,1.5836,4288
2018031713,1.9509,4285
2018031713,1.9136,4287
2018031713,1.5058,4288
2018031714,2.0324,4285
2018031714,1.9984,4287
2018031714,1.6629,4288
2018031715,2.2383,4285
2018031715,2.1948,4287
2018031715,1.8435,4288
2018031716,2.36,4285
2018031716,2.3284,4287
2018031716,2.0185,4288
2018031717,2.294,4288
2018031717,2.6122,4287
2018031717,2.6603,4285
2018031718,2.758,4285
2018031718,2.7023,4287
2018031718,2.3132,4288
2018031719,2.7791,4285
2018031719,2.7291,4287
2018031719,2.3377,4288
2018031720,2.9152,4285
2018031720,2.8728,4287
2018031720,2.4912,4288
2018031721,2.5345,4288
2018031721,2.8498,4287
2018031721,2.867,4285
2018031722,3.1591,4285
2018031722,3.1215,4287
2018031722,2.683,4288
2018031723,2.9992,4288
2018031723,3.3217,4287
2018031723,3.3831,4285
2018031724,2.9321,4288
2018031724,3.0967,4287
2018031724,3.1686,4285
2018031801,2.7209,4285
2018031801,2.6661,4287
2018031801,2.4135,4288
2018031802,2.1949,4285
2018031802,2.1379,4287
2018031802,1.9385,4288
2018031803,1.8462,4288
2018031803,1.9292,4287
2018031803,1.9871,4285
2018031804,2.071,4285
2018031804,2.0225,4287
2018031804,1.9329,4288
2018031805,2.4233,4285
2018031805,2.3668,4287
2018031805,2.2809,4288
2018031806,2.9548,4288
2018031806,2.9048,4287
2018031806,2.9722,4285
2018031807,3.1058,4285
2018031807,3.0253,4287
2018031807,3.1271,4288
2018031808,3.2225,4285
2018031808,3.1292,4287
2018031808,3.0648,4288
2018031809,3.2203,4285
2018031809,3.1282,4287
2018031809,2.9058,4288
2018031810,3.2672,4285
2018031810,3.1993,4287
2018031810,2.9654,4288
2018031811,2.8683,4288
2018031811,3.0501,4287
2018031811,3.1135,4285
2018031812,2.8215,4287
2018031812,2.451,4288
2018031812,2.8747,4285
2018031813,2.6657,4285
2018031813,2.6268,4287
2018031813,2.2681,4288
2018031814,2.5374,4285
2018031814,2.4891,4287
2018031814,2.0825,4288
2018031815,2.5266,4285
2018031815,2.4788,4287
2018031815,2.1161,4288
2018031816,2.5443,4285
2018031816,2.1675,4288
2018031816,2.4899,4287
2018031817,2.7325,4285
2018031817,2.6773,4287
2018031817,2.4118,4288
2018031818,2.3606,4288
2018031818,2.6131,4287
2018031818,2.6848,4285
2018031819,2.464,4288
2018031819,2.7485,4287
2018031819,2.82,4285
2018031820,2.7459,4285
2018031820,2.3363,4288
2018031820,2.7001,4287
2018031821,2.6647,4287
2018031821,2.7067,4285
2018031821,2.3139,4288
2018031822,2.4503,4285
2018031822,2.4079,4287
2018031822,2.0585,4288
2018031823,2.4711,4285
2018031823,2.4605,4287
2018031823,2.1503,4288
2018031824,2.2501,4288
2018031824,2.5264,4287
2018031824,2.5363,4285
2018031901,2.466,4285
2018031901,2.4325,4287
2018031901,2.2108,4288
2018031902,2.0415,4288
2018031902,2.1369,4285
2018031902,2.0944,4287
2018031903,2.2108,4285
2018031903,2.1691,4287
2018031903,2.0853,4288
2018031904,2.3841,4285
2018031904,2.3365,4287
2018031904,2.2796,4288
2018031905,2.3234,4285
2018031905,2.2725,4287
2018031905,2.1431,4288
2018031906,2.3824,4288
2018031906,2.2824,4287
2018031906,2.3962,4285
2018031907,2.5518,4285
2018031907,2.5249,4287
2018031907,2.4026,4288
2018031908,2.5879,4285
2018031908,2.4551,4287
2018031908,2.4543,4288
2018031909,2.3452,4288
2018031909,2.5333,4287
2018031909,2.5511,4285
2018031910,2.6289,4287
2018031910,2.4681,4288
2018031910,2.6506,4285
2018031911,2.5954,4288
2018031911,2.6669,4287
2018031911,2.7211,4285
2018031912,2.3225,4288
2018031912,2.5451,4287
2018031912,2.591,4285
2018031913,2.0175,4288
2018031913,2.4209,4285
2018031913,2.3755,4287
2018031914,2.4149,4287
2018031914,2.1242,4288
2018031914,2.4661,4285
2018031915,2.5386,4285
2018031915,2.488,4287
2018031915,2.3133,4288
2018031916,2.6249,4285
2018031916,2.5653,4287
2018031916,2.443,4288
2018031917,2.91,4287
2018031917,2.9696,4285
2018031917,2.7314,4288
2018031918,2.8659,4285
2018031918,2.8075,4287
2018031918,2.6864,4288
2018031919,2.8755,4285
2018031919,2.8174,4287
2018031919,2.6081,4288
2018031920,2.7948,4285
2018031920,2.7316,4287
2018031920,2.5275,4288
2018031921,2.7551,4285
2018031921,2.6975,4287
2018031921,2.5121,4288
2018031922,2.4336,4288
2018031922,2.6136,4287
2018031922,2.6681,4285
2018031923,2.4751,4285
2018031923,2.4337,4287
2018031923,2.0648,4288
2018031924,1.9932,4287
2018031924,1.6732,4288
2018031924,2.0098,4285
2018032001,1.9879,4285
2018032001,1.9667,4287
2018032001,1.6458,4288
2018032002,1.5821,4288
2018032002,1.8367,4287
2018032002,1.8744,4285
2018032003,1.9378,4287
2018032003,1.8488,4288
2018032003,1.9778,4285
2018032004,1.9445,4288
2018032004,1.9783,4287
2018032004,2.0175,4285
2018032005,1.9883,4287
2018032005,2.0344,4285
2018032005,1.9779,4288
2018032006,2.4715,4285
2018032006,2.4133,4287
2018032006,2.2674,4288
2018032007,2.5177,4288
2018032007,2.7174,4287
2018032007,2.806,4285
2018032008,2.9586,4287
2018032008,2.6003,4288
2018032008,3.0215,4285
2018032009,2.543,4288
2018032009,2.8919,4287
2018032009,2.9495,4285
2018032010,2.4099,4288
2018032010,2.7663,4285
2018032010,2.7106,4287
2018032011,2.6242,4285
2018032011,2.5693,4287
2018032011,2.3435,4288
2018032012,2.4749,4285
2018032012,2.4179,4287
2018032012,2.0503,4288
2018032013,2.7066,4285
2018032013,2.6414,4287
2018032013,2.3919,4288
2018032014,3.0696,4285
2018032014,2.995,4287
2018032014,2.7192,4288
2018032015,3.3531,4285
2018032015,3.2868,4287
2018032015,3.2206,4288
2018032016,3.2091,4285
2018032016,3.14,4287
2018032016,3.1338,4288
2018032017,3.2385,4285
2018032017,3.1682,4287
2018032017,3.222,4288
2018032018,3.2786,4285
2018032018,3.2102,4287
2018032018,3.2329,4288
2018032019,3.0034,4285
2018032019,2.9388,4287
2018032019,2.9729,4288
2018032020,2.9392,4285
2018032020,2.8791,4287
2018032020,2.8739,4288
2018032021,2.8813,4285
2018032021,2.82,4287
2018032021,2.7986,4288
2018032022,2.6219,4285
2018032022,2.5702,4287
2018032022,2.5004,4288
2018032023,2.4528,4285
2018032023,2.3988,4287
2018032023,2.2743,4288
2018032024,2.3193,4285
2018032024,2.2707,4287
2018032024,1.9994,4288
2018032101,1.947,4285
2018032101,1.8814,4287
2018032101,1.7715,4288
2018032102,1.9852,4285
2018032102,1.9588,4287
2018032102,1.7274,4288
2018032103,2.2176,4285
2018032103,2.1758,4287
2018032103,2.0163,4288
2018032104,2.2247,4285
2018032104,2.1906,4287
2018032104,2.13,4288
2018032105,2.2956,4285
2018032105,2.2435,4287
2018032105,2.1502,4288
2018032106,2.424,4285
2018032106,2.3704,4287
2018032106,2.3016,4288
2018032107,2.502,4285
2018032107,2.437,4287
2018032107,2.2691,4288
2018032108,2.5789,4285
2018032108,2.4693,4287
2018032108,2.2727,4288
2018032109,2.7504,4285
2018032109,2.6536,4287
2018032109,2.4555,4288
2018032110,2.8344,4285
2018032110,2.7634,4287
2018032110,2.641,4288
2018032111,2.7913,4285
2018032111,2.7279,4287
2018032111,2.63,4288
2018032112,2.7648,4285
2018032112,2.6996,4287
2018032112,2.6034,4288
2018032113,2.7915,4285
2018032113,2.726,4287
2018032113,2.6493,4288
2018032114,2.9961,4285
2018032114,2.9318,4287
2018032114,2.7563,4288
2018032115,3.0816,4285
2018032115,3.0259,4287
2018032115,2.8324,4288
2018032116,3.2871,4285
2018032116,3.2221,4287
2018032116,3.0637,4288
2018032117,3.1669,4285
2018032117,3.0974,4287
2018032117,3.0003,4288
2018032118,2.6493,4288
2018032118,2.7923,4287
